Paracetamol	associates	Metformin
VEGFA	interacts	Osteoarthritis
EGFR	interacts	VEGFA
Aspirin	binds	EGFR
BRCA1	interacts	Alzheimer's disease
EGFR	treats	CYP2C9
TP53	associates	Hypertension
CYP2C9	binds	Headache
TNF	treats	Albumin
Hemoglobin	associates	Hypertension
TNF	associates	Albumin
Atorvastatin	interacts	ACE
VEGFA	associates	Hypertension
Atorvastatin	binds	Albumin
Ibuprofen	interacts	Huntington's disease
VEGFA	treats	INS
VEGF receptor	interacts	Huntington's disease
Cisplatin	treats	HTT
VEGF receptor	binds	Dexamethasone
Cisplatin	binds	Huntington's disease
Hydroxychloroquine	interacts	EGFR protein
APP	interacts	HIV infection
APP	associates	VEGFA
INS	binds	Cisplatin
TNF	interacts	Atorvastatin
Atorvastatin	binds	HIV infection
Tamoxifen	associates	VEGFA
Insulin receptor	associates	HTT
Ibuprofen	interacts	Tamoxifen
VEGFA	binds	Tamoxifen
Dexamethasone	associates	Osteoarthritis
HTT	associates	Tuberculosis
Aspirin	treats	Cisplatin
Paracetamol	treats	Cisplatin
INS	interacts	ACE
EGFR protein	interacts	Breast cancer
Dexamethasone	associates	Hypertension
EGFR protein	binds	Breast cancer
Hemoglobin	binds	VEGF receptor
Tamoxifen	associates	INS
Tamoxifen	treats	Insulin receptor
Ibuprofen	treats	Albumin
APP	interacts	Tuberculosis
VEGF receptor	interacts	HTT
ACE	treats	VEGFA
EGFR	treats	Asthma
VEGF receptor	binds	Paracetamol
HTT	binds	VEGFA
Albumin	interacts	Aspirin
Aspirin	associates	Breast cancer
Simvastatin	interacts	Tamoxifen
VEGF receptor	treats	CYP2C9
Atorvastatin	associates	CYP2C9
BRCA1	treats	Hemoglobin
Paracetamol	binds	Alzheimer's disease
Ibuprofen	interacts	Atorvastatin
Atorvastatin	associates	TP53
Aspirin	interacts	Cisplatin
Simvastatin	binds	HTT
HTT	treats	Headache
Cisplatin	treats	EGFR
Simvastatin	binds	Headache
ACE	binds	Hemoglobin
Dexamethasone	binds	Huntington's disease
VEGFA	binds	Metformin
TP53	treats	Headache
Hemoglobin	treats	INS
Tamoxifen	treats	Ibuprofen
Insulin receptor	associates	Headache
INS	interacts	Headache
Tamoxifen	associates	Aspirin
Metformin	binds	APP
Hemoglobin	treats	Paracetamol
TNF	treats	Simvastatin
Aspirin	binds	APP
VEGF receptor	binds	Osteoarthritis
HTT	interacts	HIV infection
Ibuprofen	treats	Asthma
Metformin	treats	Alzheimer's disease
Hydroxychloroquine	binds	Huntington's disease
Cisplatin	binds	Huntington's disease
Atorvastatin	binds	Insulin receptor
INS	binds	Hydroxychloroquine
HTT	interacts	Asthma
Dexamethasone	associates	Aspirin
Metformin	associates	Diabetes mellitus
Metformin	treats	VEGF receptor
HTT	associates	Metformin
TNF	interacts	Insulin receptor
Ibuprofen	treats	Huntington's disease
Tamoxifen	binds	INS
BRCA1	binds	Simvastatin
Simvastatin	treats	VEGFA
VEGFA	treats	Headache
VEGFA	interacts	Alzheimer's disease
Simvastatin	associates	Breast cancer
Tamoxifen	interacts	Tuberculosis
Tamoxifen	binds	Osteoarthritis
HTT	treats	BRCA1
Cisplatin	treats	EGFR protein
CYP2C9	associates	Headache
EGFR	treats	ACE
INS	associates	APP
VEGFA	treats	Insulin receptor
INS	interacts	TNF
Tamoxifen	binds	Headache
CYP2C9	associates	Hemoglobin
Insulin receptor	associates	Ibuprofen
Dexamethasone	treats	Simvastatin
Metformin	treats	Paracetamol
Hemoglobin	treats	Alzheimer's disease
Atorvastatin	treats	Osteoarthritis
EGFR	binds	INS
Metformin	binds	APP
Insulin receptor	associates	Hydroxychloroquine
TNF	interacts	Ibuprofen
INS	interacts	EGFR protein
VEGFA	associates	Headache
Atorvastatin	treats	HIV infection
HTT	associates	BRCA1
HTT	treats	Headache
EGFR	interacts	INS
Hydroxychloroquine	treats	Insulin receptor
CYP2C9	interacts	Insulin receptor
Aspirin	binds	EGFR protein
Albumin	interacts	Metformin
ACE	associates	EGFR protein
EGFR	treats	Alzheimer's disease
ACE	associates	Ibuprofen
Dexamethasone	interacts	Tamoxifen
ACE	binds	VEGF receptor
INS	treats	Huntington's disease
VEGFA	interacts	Osteoarthritis
EGFR	binds	Aspirin
EGFR protein	associates	Ibuprofen
EGFR	associates	Hemoglobin
TNF	treats	EGFR protein
APP	associates	ACE
VEGF receptor	interacts	Metformin
VEGF receptor	associates	Simvastatin
Paracetamol	treats	Metformin
EGFR protein	treats	Dexamethasone
Metformin	binds	Dexamethasone
INS	binds	Aspirin
Dexamethasone	associates	Hydroxychloroquine
EGFR	associates	BRCA1
Hydroxychloroquine	treats	Tamoxifen
Hemoglobin	binds	Albumin
HTT	associates	Hypertension
Albumin	binds	Tuberculosis
Atorvastatin	interacts	APP
Hydroxychloroquine	binds	APP
Insulin receptor	binds	Tamoxifen
Albumin	binds	Huntington's disease
INS	binds	Paracetamol
Hemoglobin	binds	Simvastatin
Cisplatin	binds	Dexamethasone
Tamoxifen	associates	Ibuprofen
BRCA1	treats	EGFR
BRCA1	interacts	Alzheimer's disease
Tamoxifen	treats	EGFR protein
VEGFA	treats	Asthma
TNF	interacts	Albumin
Atorvastatin	binds	TNF
EGFR	associates	Albumin
Atorvastatin	interacts	Diabetes mellitus
Insulin receptor	interacts	Dexamethasone
TNF	associates	Metformin
APP	interacts	Insulin receptor
TNF	associates	BRCA1
ACE	binds	Albumin
CYP2C9	treats	Albumin
Paracetamol	associates	Ibuprofen
Hemoglobin	treats	Albumin
Aspirin	interacts	HIV infection
Cisplatin	interacts	Hemoglobin
Hemoglobin	associates	Aspirin
TP53	associates	Aspirin
Tamoxifen	binds	Metformin
VEGF receptor	treats	Simvastatin
Insulin receptor	interacts	Hemoglobin
EGFR	binds	TP53
Albumin	binds	Hypertension
Paracetamol	treats	Asthma
HTT	associates	Albumin
Dexamethasone	binds	TP53
Atorvastatin	interacts	Hemoglobin
Dexamethasone	associates	Tuberculosis
CYP2C9	binds	HIV infection
VEGFA	interacts	Hemoglobin
Aspirin	associates	HTT
Cisplatin	interacts	Atorvastatin
VEGF receptor	associates	Albumin
Hydroxychloroquine	treats	Atorvastatin
Metformin	associates	Headache
EGFR	binds	TP53
Albumin	binds	Hemoglobin
Hemoglobin	associates	Metformin
Hemoglobin	associates	Headache
BRCA1	treats	Ibuprofen
BRCA1	binds	EGFR
Atorvastatin	interacts	TP53
TP53	binds	Huntington's disease
Hemoglobin	treats	EGFR protein
Paracetamol	associates	HIV infection
Tamoxifen	binds	EGFR
APP	associates	Atorvastatin
Dexamethasone	interacts	ACE
EGFR protein	interacts	VEGFA
EGFR protein	interacts	Diabetes mellitus
Dexamethasone	associates	BRCA1
APP	treats	Huntington's disease
VEGF receptor	associates	TNF
Aspirin	binds	CYP2C9
VEGFA	binds	Asthma
APP	treats	Diabetes mellitus
ACE	associates	Hypertension
Paracetamol	treats	EGFR
CYP2C9	treats	Dexamethasone
Dexamethasone	binds	VEGFA
Paracetamol	associates	Alzheimer's disease
Cisplatin	binds	Aspirin
ACE	interacts	TP53
Cisplatin	treats	Osteoarthritis
Hydroxychloroquine	binds	HIV infection
Cisplatin	treats	Asthma
VEGFA	treats	Cisplatin
VEGF receptor	treats	TP53
Insulin receptor	associates	Albumin
Albumin	interacts	Hemoglobin
EGFR protein	associates	Hemoglobin
Hydroxychloroquine	interacts	Osteoarthritis
Cisplatin	associates	TNF
Aspirin	associates	Albumin
Tamoxifen	associates	ACE
VEGFA	associates	HIV infection
VEGF receptor	associates	Headache
VEGF receptor	binds	Hemoglobin
TNF	treats	Tamoxifen
EGFR protein	binds	Hypertension
Aspirin	interacts	EGFR
Hemoglobin	binds	VEGFA
EGFR protein	interacts	Cisplatin
EGFR protein	treats	TP53
Albumin	treats	TP53
TNF	associates	Huntington's disease
Paracetamol	treats	Hydroxychloroquine
Dexamethasone	associates	HTT
Hydroxychloroquine	associates	TNF
VEGFA	interacts	Osteoarthritis
VEGFA	treats	BRCA1
VEGF receptor	interacts	Simvastatin
Albumin	binds	INS
Ibuprofen	treats	Tamoxifen
Cisplatin	binds	Osteoarthritis
Tamoxifen	treats	VEGFA
Cisplatin	interacts	Aspirin
VEGFA	associates	Atorvastatin
INS	associates	Hypertension
Aspirin	interacts	Dexamethasone
BRCA1	interacts	EGFR protein
Tamoxifen	interacts	Dexamethasone
Tamoxifen	associates	Insulin receptor
VEGF receptor	binds	Insulin receptor
Tamoxifen	treats	Atorvastatin
Simvastatin	treats	ACE
EGFR	associates	ACE
Albumin	binds	Tuberculosis
EGFR protein	binds	Insulin receptor
Aspirin	interacts	Atorvastatin
Insulin receptor	interacts	Tamoxifen
Metformin	associates	VEGF receptor
Paracetamol	interacts	Hydroxychloroquine
ACE	treats	Asthma
TP53	associates	Osteoarthritis
Tamoxifen	binds	Insulin receptor
Ibuprofen	binds	Hypertension
Metformin	binds	APP
Dexamethasone	interacts	INS
Metformin	binds	Cisplatin
INS	treats	Insulin receptor
INS	treats	Ibuprofen
Atorvastatin	interacts	Insulin receptor
Albumin	associates	Cisplatin
BRCA1	treats	VEGFA
EGFR	binds	Dexamethasone
TP53	interacts	Hydroxychloroquine
Simvastatin	associates	Tamoxifen
VEGFA	associates	Dexamethasone
VEGF receptor	binds	Albumin
CYP2C9	interacts	EGFR
CYP2C9	treats	Simvastatin
Metformin	interacts	HIV infection
Tamoxifen	binds	Hypertension
Cisplatin	interacts	Asthma
HTT	binds	VEGFA
Paracetamol	treats	Aspirin
Hemoglobin	treats	Albumin
HTT	binds	Insulin receptor
Dexamethasone	interacts	Albumin
Albumin	binds	Cisplatin
Dexamethasone	associates	VEGFA
Dexamethasone	interacts	ACE
Simvastatin	associates	TNF
BRCA1	associates	APP
Ibuprofen	associates	Osteoarthritis
CYP2C9	interacts	Aspirin
Insulin receptor	associates	Atorvastatin
VEGF receptor	treats	Cisplatin
Insulin receptor	binds	EGFR
CYP2C9	associates	BRCA1
VEGF receptor	associates	Ibuprofen
Cisplatin	treats	Hypertension
Cisplatin	interacts	ACE
Simvastatin	treats	TP53
Metformin	associates	BRCA1
TNF	interacts	EGFR protein
TNF	treats	BRCA1
EGFR protein	binds	Insulin receptor
INS	binds	Cisplatin
ACE	interacts	Insulin receptor
Hemoglobin	treats	TNF
TP53	interacts	TNF
APP	interacts	Diabetes mellitus
TP53	treats	VEGFA
EGFR protein	interacts	HTT
CYP2C9	binds	Paracetamol
HTT	interacts	EGFR protein
EGFR protein	interacts	Ibuprofen
Albumin	interacts	ACE
TNF	associates	Alzheimer's disease
VEGF receptor	binds	HTT
ACE	interacts	Atorvastatin
Dexamethasone	treats	EGFR
APP	treats	Atorvastatin
Hydroxychloroquine	associates	INS
Aspirin	binds	TP53
EGFR	interacts	Insulin receptor
APP	associates	Hemoglobin
Hemoglobin	associates	Atorvastatin
Hydroxychloroquine	binds	Hypertension
CYP2C9	associates	Tamoxifen
APP	binds	Diabetes mellitus
EGFR protein	associates	Cisplatin
Hemoglobin	treats	Huntington's disease
VEGF receptor	associates	Dexamethasone
Paracetamol	treats	INS
Insulin receptor	binds	Alzheimer's disease
CYP2C9	treats	Diabetes mellitus
EGFR	associates	Dexamethasone
CYP2C9	treats	Tamoxifen
BRCA1	treats	Diabetes mellitus
Atorvastatin	treats	VEGF receptor
ACE	treats	VEGF receptor
Ibuprofen	associates	Huntington's disease
VEGFA	interacts	CYP2C9
Cisplatin	associates	Insulin receptor
Paracetamol	associates	Asthma
Metformin	associates	Dexamethasone
Metformin	associates	INS
Dexamethasone	treats	Tamoxifen
ACE	interacts	Atorvastatin
Simvastatin	associates	Insulin receptor
VEGFA	interacts	Tuberculosis
EGFR	treats	Simvastatin
Atorvastatin	binds	Albumin
EGFR	interacts	Huntington's disease
Simvastatin	interacts	EGFR
Tamoxifen	interacts	INS
Aspirin	binds	Tuberculosis
Hemoglobin	binds	CYP2C9
Atorvastatin	binds	Simvastatin
BRCA1	associates	Huntington's disease
Metformin	binds	ACE
Hydroxychloroquine	interacts	Alzheimer's disease
Hydroxychloroquine	binds	Diabetes mellitus
TP53	treats	Tuberculosis
EGFR	interacts	Insulin receptor
Insulin receptor	treats	Tuberculosis
VEGF receptor	associates	Tuberculosis
Cisplatin	associates	Hydroxychloroquine
BRCA1	treats	Simvastatin
VEGF receptor	binds	Simvastatin
ACE	interacts	Alzheimer's disease
VEGF receptor	interacts	Hypertension
Ibuprofen	treats	HTT
Simvastatin	interacts	Hemoglobin
ACE	interacts	APP
EGFR protein	interacts	HTT
Cisplatin	interacts	ACE
EGFR	treats	HTT
TP53	binds	Paracetamol
Albumin	interacts	Metformin
Insulin receptor	associates	VEGFA
Hydroxychloroquine	treats	Insulin receptor
Hemoglobin	associates	EGFR protein
CYP2C9	associates	HIV infection
Albumin	binds	Cisplatin
BRCA1	interacts	Hydroxychloroquine
Tamoxifen	associates	Hemoglobin
Albumin	binds	Huntington's disease
EGFR protein	associates	VEGFA
EGFR protein	associates	VEGF receptor
TP53	associates	EGFR protein
Paracetamol	interacts	Simvastatin
Hydroxychloroquine	treats	EGFR protein
Aspirin	interacts	Simvastatin
Hemoglobin	associates	HIV infection
Cisplatin	interacts	Metformin
BRCA1	binds	Simvastatin
Simvastatin	interacts	HIV infection
TNF	treats	HTT
Paracetamol	associates	VEGF receptor
TP53	interacts	Aspirin
CYP2C9	binds	Cisplatin
Albumin	interacts	Asthma
TP53	associates	Metformin
EGFR	binds	Albumin
Metformin	interacts	APP
Simvastatin	treats	Hydroxychloroquine
CYP2C9	associates	Tuberculosis
TP53	treats	Atorvastatin
Paracetamol	associates	Insulin receptor
HTT	binds	Atorvastatin
TNF	binds	Huntington's disease
Tamoxifen	treats	TP53
Tamoxifen	binds	HIV infection
Aspirin	interacts	Huntington's disease
Albumin	binds	VEGFA
Tamoxifen	binds	APP
BRCA1	binds	APP
Tamoxifen	treats	VEGF receptor
CYP2C9	binds	TP53
TNF	interacts	Hypertension
Paracetamol	associates	Breast cancer
BRCA1	treats	Cisplatin
Ibuprofen	associates	Alzheimer's disease
EGFR protein	treats	Diabetes mellitus
Simvastatin	binds	Tuberculosis
Ibuprofen	interacts	EGFR
Aspirin	interacts	Albumin
Paracetamol	interacts	Ibuprofen
Hemoglobin	interacts	BRCA1
CYP2C9	binds	BRCA1
Paracetamol	binds	Osteoarthritis
Paracetamol	associates	Huntington's disease
INS	associates	Hydroxychloroquine
Hemoglobin	interacts	Alzheimer's disease
Hemoglobin	binds	HTT
ACE	associates	Huntington's disease
Metformin	interacts	Osteoarthritis
EGFR	binds	Paracetamol
Simvastatin	associates	EGFR protein
Metformin	interacts	Cisplatin
Ibuprofen	binds	Asthma
ACE	associates	Hypertension
ACE	treats	Tuberculosis
Hydroxychloroquine	binds	Metformin
APP	associates	Metformin
TNF	treats	Simvastatin
INS	interacts	Aspirin
Simvastatin	associates	VEGF receptor
CYP2C9	treats	TP53
Cisplatin	associates	Ibuprofen
Atorvastatin	associates	VEGFA
EGFR protein	interacts	Headache
Atorvastatin	binds	Albumin
EGFR	binds	VEGF receptor
Insulin receptor	binds	Hemoglobin
Aspirin	treats	ACE
Atorvastatin	binds	APP
HTT	treats	Cisplatin
Simvastatin	binds	Tamoxifen
VEGF receptor	associates	HTT
Tamoxifen	binds	Atorvastatin
INS	treats	Headache
Insulin receptor	treats	HIV infection
BRCA1	interacts	Asthma
Tamoxifen	treats	Aspirin
Metformin	interacts	Cisplatin
HTT	associates	INS
INS	binds	ACE
Albumin	interacts	Paracetamol
Aspirin	binds	TP53
CYP2C9	binds	Hypertension
TP53	associates	EGFR
BRCA1	associates	VEGF receptor
Metformin	binds	EGFR
Metformin	binds	Diabetes mellitus
BRCA1	treats	APP
EGFR	interacts	Hemoglobin
Cisplatin	binds	VEGF receptor
EGFR	treats	VEGF receptor
Cisplatin	interacts	VEGFA
Atorvastatin	treats	EGFR protein
Tamoxifen	binds	Hydroxychloroquine
VEGF receptor	treats	Asthma
Cisplatin	treats	HIV infection
Ibuprofen	binds	INS
Atorvastatin	binds	ACE
Tamoxifen	treats	Diabetes mellitus
CYP2C9	associates	Metformin
ACE	associates	EGFR protein
APP	binds	TNF
Tamoxifen	associates	Ibuprofen
Cisplatin	interacts	CYP2C9
Insulin receptor	treats	Headache
Hemoglobin	treats	Huntington's disease
Dexamethasone	interacts	Osteoarthritis
Metformin	interacts	Tamoxifen
EGFR	associates	BRCA1
Albumin	associates	Dexamethasone
Dexamethasone	associates	Cisplatin
Simvastatin	interacts	Cisplatin
Atorvastatin	binds	Diabetes mellitus
Paracetamol	treats	ACE
Insulin receptor	interacts	Osteoarthritis
INS	binds	ACE
EGFR	associates	Huntington's disease
HTT	interacts	HIV infection
Ibuprofen	binds	Simvastatin
Albumin	treats	Asthma
TNF	binds	APP
VEGFA	interacts	Cisplatin
HTT	interacts	Tuberculosis
Ibuprofen	binds	Albumin
Hemoglobin	binds	Metformin
TNF	associates	Osteoarthritis
EGFR	interacts	Tamoxifen
ACE	binds	Ibuprofen
Hemoglobin	binds	TNF
CYP2C9	interacts	Diabetes mellitus
TP53	binds	HTT
EGFR protein	associates	Osteoarthritis
INS	interacts	Tamoxifen
Dexamethasone	associates	INS
Hydroxychloroquine	treats	VEGF receptor
Albumin	associates	Alzheimer's disease
Atorvastatin	binds	APP
CYP2C9	interacts	TNF
HTT	associates	Aspirin
Ibuprofen	associates	Hemoglobin
TP53	binds	Paracetamol
Hydroxychloroquine	interacts	Albumin
Insulin receptor	associates	Tamoxifen
Albumin	binds	Tamoxifen
EGFR	associates	Cisplatin
TP53	treats	Simvastatin
BRCA1	binds	Dexamethasone
HTT	binds	Metformin
BRCA1	associates	Hypertension
Atorvastatin	associates	CYP2C9
VEGF receptor	treats	Asthma
APP	interacts	Alzheimer's disease
EGFR	binds	ACE
Tamoxifen	treats	Hydroxychloroquine
Paracetamol	treats	Insulin receptor
ACE	associates	HIV infection
APP	associates	Hydroxychloroquine
Ibuprofen	interacts	Hypertension
Dexamethasone	associates	Insulin receptor
CYP2C9	interacts	Atorvastatin
INS	binds	Hydroxychloroquine
Albumin	associates	HTT
Atorvastatin	associates	Hemoglobin
Albumin	interacts	APP
Hemoglobin	treats	Cisplatin
TP53	associates	Ibuprofen
Albumin	binds	Diabetes mellitus
INS	treats	Hypertension
BRCA1	treats	Metformin
BRCA1	binds	Simvastatin
Ibuprofen	interacts	Simvastatin
TP53	binds	Headache
TNF	binds	VEGF receptor
Hemoglobin	interacts	Ibuprofen
Simvastatin	binds	Tuberculosis
Cisplatin	treats	HTT
Metformin	associates	BRCA1
Tamoxifen	associates	Paracetamol
TNF	treats	Osteoarthritis
Hemoglobin	binds	Tamoxifen
INS	associates	Asthma
Hydroxychloroquine	treats	Tuberculosis
Atorvastatin	binds	TNF
BRCA1	interacts	VEGFA
EGFR protein	treats	Osteoarthritis
VEGFA	binds	Paracetamol
APP	treats	Osteoarthritis
HTT	associates	Tamoxifen
Insulin receptor	associates	INS
Ibuprofen	binds	Albumin
INS	associates	Simvastatin
Ibuprofen	interacts	EGFR protein
Atorvastatin	treats	Hemoglobin
Insulin receptor	associates	Osteoarthritis
Insulin receptor	associates	BRCA1
Simvastatin	binds	INS
VEGFA	treats	APP
Paracetamol	interacts	Asthma
HTT	associates	Metformin
TNF	interacts	Alzheimer's disease
TNF	interacts	HTT
Metformin	treats	Albumin
Aspirin	interacts	BRCA1
Hemoglobin	treats	TP53
ACE	treats	Tamoxifen
Hydroxychloroquine	interacts	Atorvastatin
BRCA1	binds	Paracetamol
EGFR protein	treats	Hemoglobin
Hydroxychloroquine	treats	Ibuprofen
Aspirin	binds	Osteoarthritis
Hemoglobin	associates	BRCA1
Metformin	treats	Hydroxychloroquine
ACE	binds	Insulin receptor
Hydroxychloroquine	binds	Dexamethasone
Simvastatin	associates	EGFR
Cisplatin	treats	Ibuprofen
Hemoglobin	interacts	Breast cancer
Dexamethasone	treats	Huntington's disease
EGFR	interacts	Paracetamol
Atorvastatin	interacts	Breast cancer
APP	interacts	Ibuprofen
Hydroxychloroquine	associates	VEGF receptor
Insulin receptor	binds	Simvastatin
EGFR protein	associates	CYP2C9
TNF	associates	Cisplatin
Simvastatin	treats	Huntington's disease
Cisplatin	interacts	Hypertension
Ibuprofen	treats	Osteoarthritis
Hydroxychloroquine	interacts	TNF
EGFR	binds	Alzheimer's disease
Hydroxychloroquine	associates	EGFR protein
Hydroxychloroquine	associates	Ibuprofen
Albumin	associates	Simvastatin
Simvastatin	associates	Atorvastatin
TP53	associates	Dexamethasone
ACE	treats	HIV infection
Cisplatin	associates	Aspirin
ACE	associates	HIV infection
VEGFA	associates	Hypertension
TNF	binds	HIV infection
EGFR protein	associates	Asthma
Insulin receptor	associates	Asthma
BRCA1	treats	Asthma
Dexamethasone	binds	CYP2C9
Cisplatin	associates	Insulin receptor
Aspirin	interacts	Paracetamol
APP	binds	HIV infection
EGFR	binds	Breast cancer
CYP2C9	interacts	Insulin receptor
Ibuprofen	interacts	Hydroxychloroquine
VEGFA	associates	ACE
Albumin	interacts	HTT
INS	treats	EGFR protein
ACE	interacts	INS
Ibuprofen	binds	Hydroxychloroquine
Paracetamol	binds	CYP2C9
Metformin	interacts	EGFR
BRCA1	associates	Aspirin
BRCA1	binds	Albumin
TNF	associates	EGFR protein
Cisplatin	treats	Osteoarthritis
VEGF receptor	treats	EGFR
Paracetamol	treats	Metformin
INS	interacts	Cisplatin
Albumin	binds	HTT
BRCA1	associates	HIV infection
INS	interacts	Atorvastatin
INS	treats	Insulin receptor
Insulin receptor	treats	Tamoxifen
EGFR	binds	Hypertension
Dexamethasone	binds	EGFR protein
HTT	binds	Paracetamol
Ibuprofen	associates	Alzheimer's disease
BRCA1	associates	Atorvastatin
INS	binds	Hemoglobin
Hydroxychloroquine	treats	Insulin receptor
BRCA1	associates	VEGFA
HTT	interacts	Tamoxifen
Cisplatin	associates	Dexamethasone
Tamoxifen	treats	Simvastatin
Dexamethasone	interacts	VEGF receptor
TP53	binds	APP
EGFR protein	interacts	Albumin
TP53	binds	EGFR
EGFR	binds	Ibuprofen
Aspirin	associates	APP
HTT	associates	Albumin
VEGF receptor	associates	EGFR
Metformin	associates	Hemoglobin
VEGF receptor	interacts	Ibuprofen
ACE	interacts	Insulin receptor
Insulin receptor	associates	Breast cancer
EGFR	binds	Aspirin
Hydroxychloroquine	binds	VEGFA
Hemoglobin	interacts	Ibuprofen
Insulin receptor	associates	Tamoxifen
Simvastatin	binds	Dexamethasone
TP53	associates	Headache
APP	treats	Tuberculosis
Ibuprofen	associates	Headache
Albumin	associates	Diabetes mellitus
Insulin receptor	binds	Tamoxifen
Simvastatin	binds	APP
BRCA1	interacts	Ibuprofen
EGFR	interacts	Osteoarthritis
VEGFA	interacts	CYP2C9
Aspirin	interacts	HTT
APP	associates	Atorvastatin
HTT	associates	Headache
Hydroxychloroquine	interacts	Simvastatin
Albumin	associates	HTT
Dexamethasone	treats	Albumin
ACE	interacts	BRCA1
TNF	binds	Hypertension
TNF	binds	Atorvastatin
Albumin	associates	BRCA1
EGFR protein	interacts	Ibuprofen
Paracetamol	binds	TNF
Paracetamol	interacts	Hydroxychloroquine
TNF	interacts	Tuberculosis
Metformin	treats	Diabetes mellitus
Simvastatin	treats	BRCA1
Ibuprofen	binds	Albumin
VEGF receptor	interacts	Dexamethasone
CYP2C9	interacts	Alzheimer's disease
Aspirin	treats	TNF
Atorvastatin	associates	Metformin
Paracetamol	binds	Dexamethasone
INS	associates	Ibuprofen
HTT	associates	INS
Simvastatin	binds	Huntington's disease
Tamoxifen	binds	Cisplatin
TP53	associates	TNF
Ibuprofen	associates	Huntington's disease
Tamoxifen	associates	Breast cancer
CYP2C9	associates	VEGF receptor
EGFR	binds	Albumin
EGFR	treats	Dexamethasone
Dexamethasone	associates	Breast cancer
INS	treats	ACE
EGFR	treats	Hemoglobin
Simvastatin	binds	Asthma
ACE	associates	Hypertension
TNF	interacts	Cisplatin
Dexamethasone	binds	BRCA1
ACE	interacts	VEGFA
Insulin receptor	associates	Headache
Cisplatin	interacts	Dexamethasone
Aspirin	binds	Paracetamol
TNF	associates	Cisplatin
ACE	binds	Tuberculosis
Albumin	binds	Insulin receptor
CYP2C9	interacts	Tamoxifen
BRCA1	treats	Asthma
APP	binds	Osteoarthritis
EGFR	treats	Huntington's disease
CYP2C9	interacts	Breast cancer
EGFR	interacts	Aspirin
ACE	treats	BRCA1
Aspirin	interacts	Dexamethasone
Cisplatin	treats	Tamoxifen
Simvastatin	treats	VEGF receptor
VEGF receptor	associates	INS
Albumin	treats	Metformin
Simvastatin	binds	Tamoxifen
INS	associates	Hemoglobin
INS	associates	VEGF receptor
Atorvastatin	interacts	Hemoglobin
TP53	treats	HTT
EGFR protein	interacts	Osteoarthritis
EGFR	binds	Tamoxifen
ACE	associates	Hypertension
Tamoxifen	interacts	TP53
EGFR	binds	Hypertension
Hemoglobin	binds	INS
Cisplatin	treats	Insulin receptor
Dexamethasone	treats	Albumin
Cisplatin	interacts	Osteoarthritis
Ibuprofen	associates	ACE
CYP2C9	interacts	Paracetamol
EGFR	associates	Simvastatin
HTT	associates	Breast cancer
Insulin receptor	treats	HTT
Cisplatin	interacts	CYP2C9
EGFR protein	associates	Metformin
Albumin	binds	Huntington's disease
Ibuprofen	treats	Hypertension
Aspirin	treats	Huntington's disease
Metformin	associates	Huntington's disease
EGFR protein	associates	TNF
EGFR protein	associates	Simvastatin
HTT	associates	Simvastatin
Aspirin	treats	Hypertension
BRCA1	interacts	ACE
Insulin receptor	treats	Atorvastatin
TP53	binds	Hydroxychloroquine
Simvastatin	binds	Albumin
TP53	treats	Aspirin
Insulin receptor	associates	Tamoxifen
TNF	interacts	Tuberculosis
ACE	interacts	Tuberculosis
HTT	binds	APP
EGFR protein	associates	APP
VEGFA	treats	VEGF receptor
Ibuprofen	interacts	APP
Hemoglobin	interacts	Dexamethasone
HTT	binds	Osteoarthritis
Aspirin	interacts	HTT
Hydroxychloroquine	treats	Headache
Insulin receptor	associates	INS
TP53	binds	Cisplatin
Insulin receptor	associates	EGFR protein
Hemoglobin	interacts	Tuberculosis
Ibuprofen	interacts	Hydroxychloroquine
BRCA1	interacts	HTT
Aspirin	associates	ACE
Aspirin	associates	Huntington's disease
EGFR protein	binds	Huntington's disease
Hydroxychloroquine	binds	Alzheimer's disease
INS	binds	Hydroxychloroquine
APP	binds	EGFR
INS	binds	VEGF receptor
TNF	associates	Albumin
Hemoglobin	treats	Metformin
Hydroxychloroquine	interacts	VEGF receptor
Ibuprofen	binds	Albumin
CYP2C9	binds	APP
Atorvastatin	associates	HIV infection
VEGFA	treats	Alzheimer's disease
Paracetamol	treats	Breast cancer
VEGF receptor	binds	Diabetes mellitus
Albumin	associates	VEGF receptor
VEGFA	binds	Hemoglobin
TP53	binds	Hemoglobin
Hemoglobin	interacts	Hypertension
EGFR	associates	Insulin receptor
ACE	binds	HIV infection
Simvastatin	binds	Dexamethasone
Cisplatin	binds	Hemoglobin
Simvastatin	treats	Paracetamol
Metformin	interacts	Tamoxifen
Albumin	interacts	TNF
Hemoglobin	binds	APP
Ibuprofen	binds	Atorvastatin
Hemoglobin	treats	Huntington's disease
TP53	treats	Simvastatin
APP	interacts	TP53
Albumin	treats	Hypertension
Insulin receptor	interacts	Ibuprofen
ACE	binds	TP53
Simvastatin	associates	Ibuprofen
Hemoglobin	associates	Aspirin
Cisplatin	binds	Aspirin
Cisplatin	treats	Huntington's disease
Insulin receptor	associates	TP53
CYP2C9	interacts	Cisplatin
HTT	interacts	VEGF receptor
EGFR	binds	TNF
Insulin receptor	associates	Paracetamol
Cisplatin	binds	Tamoxifen
TNF	treats	Asthma
Hydroxychloroquine	interacts	CYP2C9
TNF	binds	CYP2C9
VEGFA	binds	VEGF receptor
